frequency,magnitude_db,phase_deg
100,43.66043304096296,-81.14277173836354
109.64781961431851,42.88117544898169,-80.30373267663339
120.2264434617413,42.10598286948171,-79.38854622898003
131.8256738556407,41.33562157114887,-78.39132142160037
144.54397707459273,40.57098941963577,-77.30602191951789
158.48931924611136,39.81313312734156,-76.12656492496487
173.78008287493753,39.063265521661734,-74.84695440451391
190.54607179632472,38.32278173498346,-73.46145455471384
208.92961308540396,37.59327276813417,-71.9648086500104
229.08676527677733,36.876534365708046,-70.35250653116061
251.188643150958,36.17456861634632,-68.62110056859302
275.4228703338166,35.48957524393256,-66.76856459421916
301.9951720402016,34.823929325130614,-64.79468284610152
331.13112148259114,34.180142337424606,-62.7014466252045
363.0780547701014,33.56080421242232,-60.493425987750626
398.1071705534972,32.96850561047747,-58.17807411234373
436.515832240166,32.40574199658096,-55.76591557163601
478.6300923226384,31.874804123108028,-53.2705696895316
524.8074602497726,31.377662770162104,-50.70856923187728
575.439937337157,30.915858349699622,-48.09895408320798
630.9573444801933,30.49040741159991,-45.462647823234576
691.8309709189365,30.101737504969975,-42.821657555013644
758.5775750291838,29.749658996207245,-40.19816682380926
831.7637711026711,29.43337771643487,-37.61361048018401
912.0108393559096,29.15154669458844,-35.08782363043104
1000,28.90235001902193,-32.638343445508504
1096.4781961431852,28.68360821265362,-30.279916323201583
1202.2644346174131,28.49289304529277,-28.024230674995433
1318.2567385564073,28.327640425918705,-25.879865018846676
1445.4397707459273,28.185252361252967,-23.852417891378902
1584.8931924611134,28.063182119140976,-21.94477306188592
1737.8008287493753,27.958999914370043,-20.157450338711563
1905.4607179632474,27.870439087437234,-18.488996588980235
2089.29613085404,27.795424609043362,-16.936380363179392
2290.867652767774,27.732086795635542,-15.495363882094768
2511.8864315095793,27.678763499081597,-14.160836035817622
2754.2287033381663,27.633993934229114,-12.92709828468792
3019.9517204020162,27.596506926397737,-11.7881015062204
3311.311214825911,27.565205853561014,-10.737635965153853
3630.7805477010143,27.539152033428884,-9.769479024239093
3981.0717055349733,27.517547827886975,-8.87750637869936
4365.158322401659,27.499720336472503,-8.055772887719852
4786.300923226383,27.485106234387136,-7.2985688241366065
5248.074602497726,27.47323807346733,-6.600456818841545
5754.39937337157,27.46373219473302,-5.956294113260642
6309.573444801933,27.456278284802522,-5.361244063825915
6918.309709189366,27.450630532183293,-4.810780233181483
7585.775750291836,27.44660029129981,-4.300685888938636
8317.637711026708,27.444050131926264,-3.82705132658439
9120.108393559098,27.44288913082352,-3.386271140230179
10000,27.44306924331898,-2.975043376574648
10964.78196143185,27.444582568386274,-2.5903724107223374
12022.644346174131,27.44745928461635,-2.2295773574491244
13182.567385564073,27.451765979089657,-1.8903078483554578
14454.397707459279,27.45760400869638,-1.570569018719824
15848.931924611143,27.465107415493094,-1.2687574879434402
17378.00828749376,27.474439755952353,-0.9837098776693268
19054.607179632465,27.485444222372625,-0.7092523849256028
20892.961308540387,27.49911694621074,-0.4561032283666047
22908.676527677726,27.515231376914,-0.21962695607709476
25118.864315095798,27.533979678013303,-0.001186061438573007
27542.28703338166,27.5555811330921,0.1999309005589657
30199.51720402016,27.580035847773434,0.3746350616218519
33113.11214825911,27.60727924352109,0.5218356855568588
36307.80547701014,27.637225515626632,0.637971681822418
40000,27.67071092430861,0.7174397564316065
