frequency,magnitude_db,phase_deg
100.0,60.796305126186915,-86.46323154569514
109.64781961431851,60.000319796743966,-86.12332217790126
120.2264434617413,59.205141579520784,-85.75103430481126
131.8256738556407,58.41093155216978,-85.34337506367345
144.54397707459273,57.61788241658379,-84.89710381333998
158.48931924611136,56.82622447798438,-84.40872085822437
173.78008287493753,56.036232653595064,-83.87445887026105
190.54607179632472,55.24823464347619,-83.29027834250006
208.92961308540396,54.462620392319955,-82.65186880594389
229.08676527677733,53.67985295499305,-81.9546580245528
251.188643150958,52.90048084423213,-81.19383195629233
275.4228703338166,52.125151878053174,-80.36436892482773
301.9951720402016,51.35462844691326,-79.46109216480347
331.13112148259114,50.58980397426335,-78.47874563447058
363.0780547701014,49.83172013545726,-77.41209864401105
398.1071705534972,49.08158411629286,-76.25608528190331
436.515832240166,48.340784825159425,-75.00598461991434
478.6300923226384,47.61090652317329,-73.65764694257803
524.8074602497726,46.89373782442233,-72.20776940498602
575.439937337157,46.1912734921981,-70.65422115456603
630.9573444801933,45.505706005885344,-68.99641267685134
691.8309709189365,44.83940363398154,-67.23569674325432
758.5775750291838,44.19487190319075,-65.37577904787788
831.7637711026711,43.57469610427583,-63.42310626497708
912.0108393559096,42.98146399313473,-61.387189535148025
1000.0,42.417670186834286,-59.28081485950175
1096.4781961431852,41.885606765325825,-57.12009162762511
1202.2644346174131,41.38724783618869,-54.924299306841746
1318.2567385564073,40.92413859890138,-52.71551145934866
1445.4397707459273,40.49730092336203,-50.518004336045514
1584.8931924611134,40.10716693308864,-48.357489727755514
1737.8008287493753,39.753549290740736,-46.26024145368224
1905.4607179632474,39.4356521934109,-44.252204287403615
2089.29613085404,39.152121473426874,-42.35817791369649
2290.867652767774,38.90112695476457,-40.60115560424912
2511.8864315095793,38.68046649777064,-39.0018713361796
2754.2287033381663,38.487679633956816,-37.57857695610488
3019.9517204020162,38.3201593497896,-36.34704031382986
3311.311214825911,38.17525287895487,-35.320731918182524
3630.7805477010143,38.05034549331538,-34.51115440897114
3981.0717055349733,37.94292445732483,-33.92826577131449
4365.158322401659,37.85062296743063,-33.580951465791784
4786.300923226383,37.77124576392612,-33.4775094362862
5248.074602497726,37.702779151902995,-33.62612242949817
5754.39937337157,37.643388530887286,-34.035302125792995
6309.573444801933,37.59140640442445,-34.714298043239836
6918.309709189366,37.54531341406184,-35.673470589831325
7585.775750291836,37.503714371325295,-36.924632064304966
8317.637711026708,37.46531065114731,-38.481362175665126
9120.108393559098,37.42886971915815,-40.35930619123047
10000.0,37.39319201492638,-42.576464544082604
10964.78196143185,37.35707489879013,-45.15348297693955
12022.644346174131,37.31927286807019,-48.11395233044552
13182.567385564073,37.278452722249384,-51.484727078245
14454.397707459279,37.23314175682169,-55.29627177667364
15848.931924611143,37.18166632819852,-59.58304478032484
17378.00828749376,37.12207717336891,-64.38392886854942
19054.607179632465,37.05198770962883,-69.92133939705201
20892.961308540387,36.96871786409083,-75.90452946498911
22908.676527677726,36.86876806608275,-82.5519095231277
25118.864315095798,36.747859208542444,-89.92581859256939
27542.28703338166,36.60056146271884,-98.22533816095776
30199.51720402016,36.42012823190672,-107.28329719997286
33113.11214825911,36.19773893697523,-117.30569580575181
36307.80547701014,35.92195615047407,-128.4936609689257
39810.717055349734,35.57787431666038,-140.7638728588065
43651.58322401661,35.14549975793772,-154.3340163197259
47863.00923226385,34.597723833040824,-169.43348278741968
52480.746024977285,33.8970471092656,-186.0483242089229
57543.99373371566,32.989607951646626,-204.51480150443888
63095.7344480193,31.794831320150962,-224.9535160660787
69183.09709189362,30.183515560450633,-247.55934603794756
75857.75750291835,27.925365178607787,-272.78022485906126
83176.37711026709,24.530339382419484,-301.1515316399885
91201.08393559097,18.52259174505543,-334.7902731400355
100000.0,15.878671590259941,-508.07606890126016
