frequency,magnitude_db,phase_deg
100,60.796336931283214,-86.10323882412777
109.64781961431851,60.0003580168513,-85.72859961361772
120.2264434617413,59.20518750418995,-85.3182317319698
131.8256738556407,58.410986728267105,-84.86881925725328
144.54397707459273,57.61794869879955,-84.37676737008141
158.48931924611136,56.826304088892925,-83.83818809006011
173.78008287493753,56.036328254917684,-83.24888842626035
190.54607179632472,55.24834942041672,-82.60436224903765
208.92961308540396,54.46275815306237,-81.89978758620352
229.08676527677733,53.68001824765705,-81.13003152723424
251.188643150958,52.90067909375237,-80.28966548944098
275.4228703338166,52.12538954555794,-79.37299425340603
301.9951720402016,51.35491321418855,-78.37410288976675
331.13112148259114,50.590144955764906,-77.28692642579306
363.0780547701014,49.83212812003468,-76.10534774955057
398.1071705534972,49.08207184029315,-74.82332967697555
436.515832240166,48.341367277897135,-73.4350870971887
478.6300923226384,47.611601284960116,-71.93530436664733
524.8074602497726,46.894565436640775,-70.31940126800575
575.439937337157,46.19225785862494,-68.5838474664929
630.9573444801933,45.50687482519251,-66.72652010373785
691.8309709189365,44.840788865856176,-64.74709176892625
758.5775750291838,44.196510275799106,-62.64742677941325
831.7637711026711,43.576629679839755,-60.43195333534201
912.0108393559096,42.98374082190597,-58.107969385710035
1000,42.42034509776029,-55.68583352277629
1096.4781961431852,41.888742363126326,-53.17899198914666
1202.2644346174131,41.390915797076325,-50.60380171319352
1318.2567385564073,40.92842137751272,-47.97912845625335
1445.4397707459273,40.502293998340946,-45.325727251321105
1584.8931924611134,40.11298172625051,-42.66544473043713
1737.8008287493753,39.76031689550442,-40.020312586843765
1905.4607179632474,39.443528045931046,-37.41162075604805
2089.29613085404,39.16129110061704,-34.85906259361001
2290.867652767774,38.91181294378577,-32.380031327339736
2511.8864315095793,38.69293685682993,-29.989121025838923
2754.2287033381663,38.50225775710355,-27.697853164997397
3019.9517204020162,38.337235858894886,-25.51461918591338
3311.311214825911,38.19529969270456,-23.444806074910268
3630.7805477010143,38.07393256416253,-21.491058750584674
3981.0717055349733,37.970739722302994,-19.653629680639835
4365.158322401659,37.883496178574454,-17.930770390881587
4786.300923226383,37.81017700161043,-16.31912829603845
5248.074602497726,37.74897298405598,-14.8141227225015
5754.39937337157,37.698294968337336,-13.410284020894357
6309.573444801933,37.656770024183224,-12.101548088280676
6918.309709189366,37.62323228568262,-10.88150499223368
7585.775750291836,37.59671073531423,-9.743604772664229
8317.637711026708,37.57641567303247,-8.68132621991088
9120.108393559098,37.56172509081536,-7.6883159055547
10000,37.55217171218356,-6.758505369988453
10964.78196143185,37.547431052682384,-5.886214463191819
12022.644346174131,37.547310496641344,-5.066248606435071
13182.567385564073,37.551739045054816,-4.293997300537221
14454.397707459279,37.56075704358003,-3.5655405524403996
15848.931924611143,37.57450482415585,-2.877768919597581
17378.00828749376,37.59320877027371,-2.2285213597527975
19054.607179632465,37.61635351446968,-1.6043571425234762
20892.961308540387,37.64613610959507,-1.0297481740492904
22908.676527677726,37.68187568208509,-0.49471811013752953
25118.864315095798,37.723870416737235,-0.002664481432766409
27542.28703338166,37.77246977703398,0.447753591301208
30199.51720402016,37.82750595974463,0.8360789349821413
33113.11214825911,37.8886594545678,1.1600814503250987
36307.80547701014,37.95556360173434,1.4122759065797332
40000,38.02988266898316,1.5807771519275313
