frequency,magnitude_db,phase_deg
10,44.037944159366176677395,-88.91984487472994658219
10.964781961431850021427,43.238255968473168877608,-88.81566178631329933069
12.022644346174129026394,42.438630815839069043705,-88.70143631404255302186
13.182567385564070150394,41.639081438669222734461,-88.57620245304077855053
14.454397707459275324027,40.839623144581445046697,-88.43890191105853659792
15.848931924611136423664,40.040274328898135536292,-88.28837549393595907077
17.378008287493752703767,39.241057095408166333073,-88.12335375154680150445
19.054607179632473190622,38.441998001011150165596,-87.94244684208101148215
20.892961308540396458966,37.643128948561603408507,-87.74413357665686419296
22.908676527677730661026,36.844488256815822069257,-87.52674961562124167358
25.118864315095802197675,36.046121941762486073912,-87.28847479981689616579
27.542287033381661842668,35.248085249874698376971,-87.02731961872162003147
30.199517204020160932032,34.45044449103968986492,-86.74111084481808120472
33.1131121482591126437,33.653279227193124256701,-86.42747639941225656912
36.3078054770101417148,32.856684882009240311618,-86.08382956673848696028
39.810717055349719828428,32.060775847357703582929,-85.70735274131807557296
43.651583224016604845019,31.26568917347019294084,-85.29498098506903147609
47.863009232263841852273,30.471588941540908024308,-84.84338579119523160443
52.480746024977250385746,29.678671429224912969858,-84.34895960936111691808
57.543993733715694816055,28.88717119022078350099,-83.80780188996386925737
63.095734448019335616209,28.097368177317267878834,-83.21570766424838438979
69.183097091893642982541,27.309596041656433840217,-82.56816000311614800466
75.85775750291837482564,26.524251736220612940542,-81.8603281010271643936
83.176377110267111447683,25.741806534047071863824,-81.08707322061903255417
91.20108393559095816272,24.962818535086988447347,-80.24296531235485474554
100,24.187946671659737774007,-79.32231378442803304551
109.64781961431852153055,23.417966120686930509009,-78.31921661653694854976
120.22644346174131158023,22.653784878950311565404,-77.22763273511098702784
131.82567385564072992565,21.896461042076083458596,-76.04148320301551677858
144.54397707459270350228,21.14722003628176949519,-74.75478717335269607247
158.48931924611133581493,20.40747067624521093876,-73.36183849100029874535
173.7800828749375341431,19.678818465472637910807,-71.85742799238549594065
190.5460717963247248008,18.963074039307869611548,-70.23711457164080229632
208.92961308540395748423,18.262254127438367845571,-68.49754453097575890297
229.08676527677738476996,17.57857197602655574542,-66.63681324317856535799
251.18864315095794381705,16.914413961270483355293,-64.65485555509570758659
275.42287033381660421583,16.27229933153014940217,-62.55384190322877913104
301.99517204020162353117,15.654820836483718693444,-60.33854671826455984274
331.13112148259114064786,15.064565602586641901439,-58.01664615140348502109
363.07805477010140293714,14.504018034132577952278,-55.59889609914532826451
398.10717055349732618197,13.975449578974197706316,-53.09914202985991948935
436.51583224016582107652,13.480803434168848298214,-50.53412191270417253008
478.63009232263829062504,13.021584954836928460509,-47.92304367945480692015
524.80746024977258912259,12.598769835732930744143,-45.28694740528310092031
575.43993733715694816055,12.212741388210899273759,-42.64789487759081509921
630.95734448019334195124,11.863265227138219515268,-40.02805819433881140412
691.83097091893660035566,11.549504850485101670188,-37.44879704768748496235
758.57757502918366299127,11.27007596285295498717,-34.92981641057487962598
831.76377110267083025974,11.023132258629303237285,-32.48848186583657593474
912.01083935590975215746,10.806471867031035571927,-30.13934285652964462088
1000,10.617652365124730096113,-27.89388178639800841552
1096.4781961431849595101,10.454103124478521635865,-25.76047668277621127686
1202.264434617413144224,10.313226187206264938823,-23.74454264504455025531
1318.2567385564072992565,10.192480045324005644147,-21.84880502012813252577
1445.4397707459279445175,10.089443853444272747311,-20.07365468962216326076
1584.893192461114267644,10.001862206028027557636,-18.41754060741677534452
1737.8008287493762509257,9.9276724123299402435805,-16.87736369867899810515
1905.4607179632464522001,9.8650172000846456654699,-15.44884661959082094995
2089.2961308540388927213,9.8122461151799349465819,-14.12686367744455395723
2290.8676527677725971444,9.7679087583468984234969,-12.90572330465233896746
2511.886431509579779231,9.7307426040780100606753,-11.77940147831933082045
2754.2287033381662695319,9.6996576349881067358183,-10.74172847013484322076
3019.9517204020162353117,9.6737195015631129990652,-9.786533638970894344311
3311.3112148259106106707,9.6521324439515048254634,-8.907754059287212200502
3630.7805477010142567451,9.6342228173892650033849,-8.09951300818377362134
3981.0717055349732618197,9.6194237524801131655749,-7.356174038534335046791
4365.1583224016612803098,9.6072612498504401656874,-6.672375788549806507888
4786.3009232263848389266,9.5973418437671007552581,-6.043051987375718248074
