frequency,magnitude_db,phase_deg
10,44.03657227011700570074,-89.63972181235737934912
10.964781961431850021427,43.236606660561520243391,-89.60496385972051314184
12.022644346174129026394,42.436648006609551941892,-89.56685285256871509318
13.182567385564070150394,41.636697714971901973513,-89.5250653992427345429
14.454397707459275324027,40.836757476815407130744,-89.47924694130665557168
15.848931924611136423664,40.036829325266502621616,-89.42900875722688169844
17.378008287493752703767,39.236915704531568849234,-89.37392468031740122569
19.054607179632473190622,38.437019552977076841671,-89.31352750474111701351
20.892961308540396458966,37.637144402984773705612,-89.24730505030605343109
22.908676527677730661026,36.8372945009608372402,-89.17469585558923483859
25.118864315095802197675,36.037474951556760061067,-89.09508446574113804672
27.542287033381661842668,35.237691890972229202816,-89.00779627884476497002
30.199517204020160932032,34.437952695181138551561,-88.91209191313984661065
33.1131121482591126437,33.638266230088341046667,-88.80716105389286951777
36.3078054770101417148,32.838643152014697079721,-88.69211573744019005971
39.810717055349719828428,32.039096268570226300199,-88.56598302775691422539
43.651583224016604845019,31.239640971956994519587,-88.42769703979904249991
47.863009232263841852273,30.440295759101935857416,-88.2760902634110919962
52.480746024977250385746,29.641082855822233455001,-88.10988414249762001873
57.543993733715694816055,28.842028965544539431676,-87.92767886685656719692
63.095734448019335616209,28.043166167022221202387,-87.72794233887071868594
69.183097091893642982541,27.244532990106144154652,-87.50899828569335170414
75.85775750291837482564,26.446175704025161934396,-87.26901350046220784407
83.176377110267111447683,25.648149858917264509728,-87.00598421469116772187
91.20108393559095816272,24.850522128608275806982,-86.71772163086222917627
100,24.053372510930852712363,-86.40183668164706887183
109.64781961431852153055,23.2567969512417782596,-86.05572413314349944358
120.22644346174131158023,22.460910465185257578469,-85.67654621863987074448
131.82567385564072992565,21.665850848010450135916,-85.26121608141620811239
144.54397707459270350228,20.871783069547554134715,-84.80638142665931411557
158.48931924611133581493,20.07890446568501019442,-84.30840894085673653535
173.7800828749375341431,19.287450847876630888322,-83.76337024182205936995
190.5460717963247248008,18.497703660313657536562,-83.16703038304324024921
208.92961308540395748423,17.709998317609098705816,-82.51484026410879835112
229.08676527677738476996,16.924733850831128023628,-81.80193470452988435682
251.18864315095794381705,16.142383971799812769632,-81.02313843005146054566
275.42287033381660421583,15.363509628357816083621,-80.17298280150704670177
301.99517204020162353117,14.588773058489252321124,-79.24573677897234347256
331.13112148259114064786,13.81895324820147408218,-78.23545633336806304214
363.07805477010140293714,13.054962544595971607464,-77.13605724040068878367
398.10717055349732618197,12.29786395809588483985,-75.94141682269062698651
436.51583224016582107652,11.548888393923979478473,-74.64551059266356958233
