freq,Gain,Phase
4.57088189614875,28.827493569112583,-42.643534823792855
4.623810213992604,28.798591161003515,-42.51463081189453
4.677351412871981,28.76998117717735,-42.38899761378388
4.7315125896148045,28.741656088945447,-42.26666257243508
4.786300923226383,28.71360831094357,-42.14765223759888
4.841723675840995,28.685830203612543,-42.03199236507783
4.897788193684462,28.65831407567295,-41.919707917531646
4.954501908047903,28.63105218644853,-41.81082306540088
5.011872336272722,28.60403674825277,-41.70536118758205
5.0699070827470445,28.577259928600768,-41.60334487321788
5.128613839913648,28.550713852435603,-41.50479592350324
5.188000389289613,28.52439060426561,-41.40973535404566
5.248074602497726,28.498282230255192,-41.31818339468137
5.308844442309884,28.47238074022509,-41.23015949512696
5.370317963702528,28.446678109646612,-41.14568232512366
5.4325033149243325,28.42116628152985,-41.06476977738532
5.495408738576246,28.39583716826352,-40.98743897036841
5.559042572704037,28.370682653415372,-40.913706251824046
5.623413251903491,28.34569459347292,-40.84358720009942
5.6885293084384125,28.32086481950529,-40.777096628422115
5.7543993733715695,28.29618513879156,-40.71424858631583
5.821032177708712,28.271647336408527,-40.65505636386106
5.88843655355589,28.247243176749095,-40.599532493356605
5.956621435290104,28.22296440498869,-40.547688752898445
6.025595860743579,28.198802748531687,-40.49953616778481
6.0953689724016895,28.174749918382965,-40.455085015295246
6.165950018614822,28.150797610517884,-40.414344824609664
6.237348354824192,28.126937507164367,-40.37732438113304
6.3095734448019325,28.103161278104466,-40.344031727581246
6.382634861905487,28.0794605818674,-40.31447416712636
6.456542290346556,28.05582706699633,-40.288658264018366
6.531305526474724,28.03225237318169,-40.26658984643497
6.606934480075961,28.00872813242762,-40.248274007651155
6.6834391756861455,27.985245970201635,-40.23371510738953
6.760829753919819,27.961797506541767,-40.222916772911006
6.839116472814292,27.938374357130087,-40.21588190067919
6.918309709189366,27.914968134419205,-40.21261265602933
6.998419960022734,27.891570448668848,-40.21311047507315
7.07945784384138,27.868172909053225,-40.21737606402061
7.161434102129021,27.84476712469205,-40.225409399946656
7.2443596007499025,27.82134470574043,-40.23720973021778
7.328245331389041,27.797897264439488,-40.25277557262751
7.413102413009177,27.774416416221932,-40.2721047149113
7.498942093324558,27.75089378075302,-40.29519421383809
7.585775750291837,27.72732098307095,-40.32204039421726
7.673614893618189,27.70368965467962,-40.35263884816594
7.7624711662869155,27.679991434670768,-40.3869844336103
7.852356346100718,27.65621797089617,-40.42507127255621
7.943282347242814,27.63236092115444,-40.46689274976298
8.035261221856173,27.60841195435272,-40.51244151075856
8.12830516164099,27.584362751800917,-40.56170946000616
8.222426499470712,27.56020500845228,-40.61468775815983
8.317637711026709,27.53593043419913,-40.67136682101271
8.413951416451953,27.51153075523849,-40.731736315492256
8.511380382023763,27.486997715461992,-40.79578515856997
8.609937521846007,27.462323077853306,-40.863501513940435
8.709635899560807,27.43749862600256,-40.93487278939483
8.810488730080142,27.412516165600206,-41.00988563471909
8.912509381337456,27.387367526010657,-41.08852593790116
9.015711376059569,27.36204456192372,-41.17077882353456
9.120108393559098,27.33653915499072,-41.25662864911538
9.225714271547634,27.310843215585795,-41.346059002941274
9.33254300796991,27.28494868457272,-41.43905270156706
