frequency,magnitude_db,phase_deg
100,45.290923030581396,-64.71601038119937
109.64781961431851,44.64825169215872,-62.619000778992906
120.2264434617413,44.030154051855995,-60.4076806255036
131.8256738556407,43.439218339418694,-58.089665702020575
144.54397707459273,42.877932531823504,-55.67565016045229
158.48931924611136,42.348574346313754,-53.179420964561295
173.78008287493753,41.85309594542828,-50.617666170538584
190.54607179632472,41.39301406602188,-48.00955788606864
208.92961308540396,40.96931763237332,-45.37611934224471
229.08676527677733,40.58240422024765,-42.739417985141706
251.188643150958,40.2320537819805,-40.1216556407427
275.4228703338166,39.91744324415483,-37.544245154632605
301.9951720402016,39.6371999621252,-35.02696537562284
331.13112148259114,39.389486853591926,-32.587272237389016
363.0780547701014,39.17210847182685,-30.239816953111884
398.1071705534972,38.982625928310355,-27.996190025586646
436.515832240166,38.81846938789971,-25.86487943172383
478.6300923226384,38.67703926145921,-23.851408625343087
524.8074602497726,38.55579039067611,-21.958607472847763
575.439937337157,38.452296683518036,-20.18696647055514
630.9573444801933,38.36429627685909,-18.535029207664163
691.8309709189365,38.289719124252805,-16.999786944654392
758.5775750291838,38.226699922234275,-15.577049557413751
831.7637711026711,38.17357963779796,-14.261776926229729
912.0108393559096,38.12889878161674,-13.048362987986344
1000,38.0913851795974,-11.930870715137814
1096.4781961431852,38.05993848404051,-10.90322031835223
1202.2644346174131,38.03361314102912,-9.959335326657717
1318.2567385564073,38.01160105488182,-9.093252297158939
1445.4397707459273,37.99321479248783,-8.299200142590072
1584.8931924611134,37.977871856978716,-7.571654766181448
1737.8008287493753,37.96508032571718,-6.905374104052396
1905.4607179632474,37.95442598026027,-6.295417964158955
2089.29613085404,37.94556094234379,-5.737156324953559
2290.867652767774,37.938193757271385,-5.22626907831118
2511.8864315095793,37.93208082339757,-4.7587396007951135
2754.2287033381663,37.92701904481738,-4.330844025865438
3019.9517204020162,37.922839577101584,-3.939137666205417
3311.311214825911,37.919402537891,-3.580439692655441
3630.7805477010143,37.91659256176086,-3.2518169042343854
3981.0717055349733,37.91431508945264,-2.9505672117230435
4365.158322401659,37.91249329363668,-2.6742032952160737
4786.300923226383,37.91106555568268,-2.420436775064017
5248.074602497726,37.90998341975754,-2.1871631483112255
5754.39937337157,37.9092099614772,-1.9724476831396112
6309.573444801933,37.90871851800873,-1.7745124273666817
6918.309709189366,37.90849173471254,-1.5917244703446543
7585.775750291836,37.90852088989198,-1.4225855983087319
8317.637711026708,37.90880546366611,-1.2657234997601818
9120.108393559098,37.90935291895173,-1.119884708780102
10000,37.910178661374566,-0.9839295192965967
10964.78196143185,37.91130613967738,-0.8568291608421847
12022.644346174131,37.91276703753071,-0.7376655934524379
13182.567385564073,37.91460148978972,-0.6256343505656716
14454.397707459279,37.91685822885948,-0.5200509237990383
15848.931924611143,37.91959452708117,-0.42036122415339805
17378.00828749376,37.92287574569147,-0.3261566401066335
19054.607179632465,37.92666212064956,-0.2353585732466113
20892.961308540387,37.93128819669218,-0.1515132053227276
22908.676527677726,37.93669147633414,-0.07304856259388152
25118.864315095798,37.94294587636598,-0.0003950561793294243
27542.28703338166,37.95013515295307,0.06670392982704136
30199.51720402016,37.9582721973106,0.12522580627988159
33113.11214825911,37.967349189159066,0.17479335967345466
36307.80547701014,37.977351654263565,0.2141840444516089
40000,37.988576076121,0.24148051930103906
